,Title,Views,Date,Likes,Duration,Commments,Link
1242,Unboxed: Matias USB 2.0 Keyboard [HD],"6,030 views","May 9, 2009",99 likes,0:20,22,youtube.com/watch?v=gRzaNjetlIg
1243,Reviewed: Alto-Edge GN3 Desktop Microphone [HD],"11,748 views","May 7, 2009",126 likes,0:20,32,youtube.com/watch?v=Lm17JIzMTls
1244,HD Tutorial: Safari 3 Aero (Request),"5,530 views","May 5, 2009",90 likes,0:20,15,youtube.com/watch?v=kwcX3OxyQeY
1245,"Unboxed: Gelaskins 17"" Laptop Skin","4,284 views","May 4, 2009",78 likes,0:20,15,youtube.com/watch?v=6l3RGnwYAiU
1246,"Unboxed: Solo 17"" Laptop Messenger Bag [HD]","11,088 views","May 3, 2009",88 likes,0:20,19,youtube.com/watch?v=oVUf8Sv1pUA
1247,HD Tutorial: Tweak VI,"5,661 views","May 2, 2009",59 likes,0:20,13,youtube.com/watch?v=yqm1cmoZe88
1248,HD Tutorial: Produce any Video in 16:9 HD,"5,770 views","May 1, 2009",71 likes,0:20,15,youtube.com/watch?v=6vzrFrHaQE0
1249,Unboxed: iFrogz Earpollution D33s [HD],"8,290 views","Apr 29, 2009",118 likes,0:20,29,youtube.com/watch?v=uHaTlGE-UH0
1250,Reviewed: Adjustable Laptop Stand from HandStands,"14,715 views","Apr 28, 2009",121 likes,0:20,29,youtube.com/watch?v=mfEN8MrXCiU
1251,HD Tutorial: Create Your Own Cursor,"11,143 views","Apr 26, 2009",158 likes,0:20,35,youtube.com/watch?v=EeAITctSbDg
1252,HD Tutorial: TweetDeck,"5,505 views","Apr 26, 2009",62 likes,4:17,13,youtube.com/watch?v=vVYo5LhBTYw
1253,Unboxed: Adjustable Laptop Stand from HandStands,"2,287 views","Apr 24, 2009",54 likes,0:20,16,youtube.com/watch?v=TTGaZC1zHVI
1254,Reviewed: ExtremePDA Case for LG Voyager [HD],"9,413 views","Apr 23, 2009",115 likes,0:20,24,youtube.com/watch?v=sDBks7DBSvw
1255,Tech Channel of The Week #1 - TheIpodTouchMan2K9,"27,353 views","Apr 22, 2009",358 likes,0:20,57,youtube.com/watch?v=0gfxIDmiud8
1256,HD Tutorial: iTunes Visualizer,"14,669 views","Apr 21, 2009",74 likes,0:20,35,youtube.com/watch?v=wTEAtmYrfM0
1257,Unboxed: Alto-Edge GN3 Desktop Microphone [HD],"7,346 views","Apr 20, 2009",120 likes,0:20,19,youtube.com/watch?v=lf_72T3nSA4
1258,HD Tutorial: Royalty Free Music,"3,326 views","Apr 19, 2009",81 likes,0:20,23,youtube.com/watch?v=XGz2zi8K_RA
1259,HD Tutorial: Google Chrome Addons,"14,199 views","Apr 18, 2009",103 likes,0:20,28,youtube.com/watch?v=SGZx5lrcOU0
1260,Unboxed: LG Voyager Hard Shell Case from ExtremePDA,"12,137 views","Apr 17, 2009",167 likes,0:20,32,youtube.com/watch?v=BM7dj68sXLk
1261,Update 2.2,"19,936 views","Apr 16, 2009",318 likes,0:20,34,youtube.com/watch?v=4RI1gWhkgFI
1262,HD Tutorial: Customize Office Word '07,"2,492 views","Apr 12, 2009",32 likes,0:20,9,youtube.com/watch?v=pOJ0TdkLge4
1263,3800+ Spam Messages in 30 Days (Can you beat me?),"2,570 views","Apr 12, 2009",41 likes,0:20,10,youtube.com/watch?v=CW_ZoXXSkso
1264,HD Tutorial: PIP Effect in Camtasia Studio 6,"11,950 views","Apr 11, 2009",145 likes,5:25,36,youtube.com/watch?v=R5JmgowA3xk
1265,LG Voyager Hardware Overview [HD],"17,320 views","Apr 10, 2009",441 likes,0:20,120,youtube.com/watch?v=uJM_vj9RW7E
1266,HD Tutorial: Get a Character Map,"4,758 views","Apr 8, 2009",52 likes,0:20,15,youtube.com/watch?v=idEJ8jM4D-k
1267,HD Tutorial: Remove Camtasia's Green Zoom Rectangle (Request),"2,576 views","Apr 7, 2009",30 likes,0:20,19,youtube.com/watch?v=p8laU6iY3iI
1268,Call of Duty Modern Warfare 2 Gameplay Footage!,"10,277 views","Apr 7, 2009",,0:04,Turned off,youtube.com/watch?v=MDUSgsYrzH8
1269,Hd Look at Micro SD Adapter (Unedited),"14,097 views","Apr 6, 2009",115 likes,0:20,27,youtube.com/watch?v=W2VulP7_4xo
1270,HD Tutorial: Internet Explorer 8,"22,829 views","Apr 4, 2009",107 likes,0:20,37,youtube.com/watch?v=G-vetBSNfYA
1271,Youtube Fail,"7,618 views","Apr 3, 2009",227 likes,0:20,43,youtube.com/watch?v=9eNtuv_okzk
1272,HD Tutorial: Explore Mars in Google Earth 5.0,"27,194 views","Apr 3, 2009",335 likes,0:20,67,youtube.com/watch?v=12VD3g_Ee80
1273,HD Tutorial: Remove Background Noise,"18,594 views","Apr 2, 2009",112 likes,0:20,23,youtube.com/watch?v=CwapC2jZ_JI
1274,April FOO!!!,"8,263 views","Apr 1, 2009",197 likes,0:20,56,youtube.com/watch?v=Cs-lr686tcY
1275,Protect Your PC - Conficker Worm!,"6,156 views","Mar 31, 2009",97 likes,0:20,31,youtube.com/watch?v=fqWlYJcaOmI
1276,HD Tutorial: Google Translations and Conversions,"2,032 views","Mar 30, 2009",40 likes,0:20,27,youtube.com/watch?v=qFUKXIaip6k
1277,HP Pavilion dv7t Media Center Remote Size Comparison,"41,284 views","Mar 30, 2009",248 likes,0:20,54,youtube.com/watch?v=WaqNXARd3Fo
1278,HD Tutorial: Create A Channel Icon Using Gimp,"22,626 views","Mar 29, 2009",226 likes,0:20,66,youtube.com/watch?v=oix079jUkVU
1279,Animoto Widescreen/HQ Test,"3,780 views","Mar 29, 2009",52 likes,0:23,28,youtube.com/watch?v=lKXwNA92Z-I
1280,My New Official Intro (Tutorial Coming!),"27,407 views","Mar 29, 2009",150 likes,0:08,54,youtube.com/watch?v=yVPG-fkGfuE
1281,Hd Tutorial: Fix Registry Issues Quickly,"4,292 views","Mar 28, 2009",40 likes,0:20,11,youtube.com/watch?v=Qnjv3fmi-yg
1282,HD Tutorial: Youtube Playlists,"2,484 views","Mar 27, 2009",45 likes,0:20,22,youtube.com/watch?v=j2cYJDwSH0g
1283,Gaaah! NEW Youtube Layout!,"8,524 views","Mar 25, 2009",214 likes,0:20,73,youtube.com/watch?v=FAo05eSPOYU
1284,HD Tutorial: Callouts in Camtasia Studio 6,"5,517 views","Mar 25, 2009",56 likes,0:20,20,youtube.com/watch?v=R92tDmqFT18
1285,Natural Audio Enhancement?,"25,996 views","Mar 24, 2009",255 likes,0:20,30,youtube.com/watch?v=CZAkGWvujPM
1286,HD Tutorial: Quality Wallpapers (Request),"4,450 views","Mar 23, 2009",73 likes,0:20,27,youtube.com/watch?v=T4OBgmeJokQ
1287,Update 2.1,"20,028 views","Mar 20, 2009",270 likes,0:20,50,youtube.com/watch?v=49DVDqDm_tI
1288,Possible Intro Video?,"23,083 views","Mar 20, 2009",417 likes,0:16,89,youtube.com/watch?v=EpxmdsU_N94
1289,HD Tutorial: Change Video Speed in Camtasia Studio,"11,076 views","Mar 19, 2009",79 likes,0:20,44,youtube.com/watch?v=6nk-E4Ra9HM
1290,Media Center Remote Part 2,"25,154 views","Mar 18, 2009",229 likes,0:20,38,youtube.com/watch?v=I1-NrJ-9zkw
1291,iPhone 3Gs Software Overview,"24,760 views","Mar 18, 2009",469 likes,6:05,103,youtube.com/watch?v=o8YoCuJFePc
1292,HD Tutorial: Dual Docks (Request),"9,143 views","Mar 17, 2009",73 likes,0:20,24,youtube.com/watch?v=6isEBEv-rbg
1293,HD Tutorial: Change # Of Speed Dials in Opera (Request),"2,701 views","Mar 14, 2009",34 likes,0:20,14,youtube.com/watch?v=UzrdyO2j2F0
1294,Digital Camera Direct Upload HD/HQ Test 2,"9,977 views","Mar 14, 2009",152 likes,0:20,43,youtube.com/watch?v=R3KjJyYexdE
1295,HD Camera Fail (AVI Format),"14,537 views","Mar 14, 2009",166 likes,0:20,34,youtube.com/watch?v=LTXVswkL18E
1296,Abbreviated iPhone 3.0 Wishlist,"17,348 views","Mar 14, 2009",348 likes,0:20,83,youtube.com/watch?v=l2rnlsReYUA
1297,HD Tutorial: Dafont - Free Fonts Online,"25,781 views","Mar 13, 2009",188 likes,0:20,43,youtube.com/watch?v=EEldRjkhZ8o
1298,Are You A Geek?,"4,175 views","Mar 12, 2009",88 likes,0:20,21,youtube.com/watch?v=qtk1maA23k8
1299,2009 iPod Shuffle 3G,"22,168 views","Mar 11, 2009",268 likes,0:20,79,youtube.com/watch?v=-cuB6e6-XeM
1300,Welcome to My Youtube Channel! 720p Introduction,"10,269 views","Mar 10, 2009",134 likes,0:25,27,youtube.com/watch?v=k64UPKi1fGg
1301,HD Tutorial: Audacity,"3,460 views","Mar 10, 2009",63 likes,0:20,27,youtube.com/watch?v=MlZYD977iZE
1302,Update 2.0 & Inbox v1,"15,200 views","Mar 7, 2009",368 likes,0:20,58,youtube.com/watch?v=Vi6_MQ-2FMc
1303,HD Tutorial: Enable Advanced Disk Performance,"4,866 views","Mar 7, 2009",57 likes,0:20,19,youtube.com/watch?v=fZLrEO9tQDc
1304,2009 Mac Desktop Refresh: iMac,"9,138 views","Mar 5, 2009",73 likes,0:20,23,youtube.com/watch?v=vDku6yIdH4I
1305,HD Tutorial: Get Safari 3.2.2 Back (Request),"2,228 views","Mar 4, 2009",23 likes,0:20,10,youtube.com/watch?v=ChHhVeCSssA
1306,2009 Mac Desktop Refresh: Mac Mini,"8,739 views","Mar 4, 2009",61 likes,0:20,18,youtube.com/watch?v=njVQ7ewoCxk
1307,HD Tutorial: Diskeeper Pro Premier,"9,395 views","Mar 3, 2009",58 likes,0:20,20,youtube.com/watch?v=gYJfA_O1I64
1308,iMac and Mac Mini Refresh!,"6,506 views","Mar 3, 2009",106 likes,0:20,25,youtube.com/watch?v=WHsfat8OkO8
1309,HD Tutorial: Tilt In Camtasia Studio 6,"5,462 views","Mar 2, 2009",79 likes,0:20,18,youtube.com/watch?v=1E_1KfMIexQ
1310,Youtube Mega-Widescreen Camtasia Studio 6 Settings,"9,068 views","Feb 27, 2009",152 likes,0:20,53,youtube.com/watch?v=8imsZ-ADhMM
1311,HD Tutorial: Firefox 3.1 Beta 2,"3,078 views","Feb 26, 2009",42 likes,0:20,12,youtube.com/watch?v=JUsA_Qy8fXE
1312,HD Tutorial: Visual ToolTip for XP,"4,576 views","Feb 25, 2009",37 likes,0:20,12,youtube.com/watch?v=mrMhA5K4wFg
1313,HD Tutorial: Safari 4.0,"61,976 views","Feb 24, 2009",185 likes,0:20,138,youtube.com/watch?v=sPkG8tW38jI
1314,HD Tutorial: Install Windows Themes (Request),"31,746 views","Feb 23, 2009",68 likes,5:34,21,youtube.com/watch?v=uYuREzf3444
1315,Update 1.1,"35,430 views","Feb 23, 2009",601 likes,0:20,75,youtube.com/watch?v=SsgBuvCKJE4
1316,HD Tutorial: CrystalXP.net,"5,943 views","Feb 23, 2009",43 likes,0:20,16,youtube.com/watch?v=fz3VwmPzi20
1317,HD Camtasia Studio 6 Tilt Test,"2,731 views","Feb 23, 2009",39 likes,0:24,6,youtube.com/watch?v=Vp9s5eftaxE
1318,HD Tutorial: Complete Rocketdock Walkthrough,"8,330 views","Feb 22, 2009",63 likes,0:20,17,youtube.com/watch?v=RVx0BoomLTU
1319,HD Tutorial: Watch HQ Content By Default,"3,301 views","Feb 22, 2009",29 likes,0:20,10,youtube.com/watch?v=0M_K6f-7vWc
1320,HD Tutorial: Shiny Search (Request),"6,261 views","Feb 22, 2009",60 likes,0:20,13,youtube.com/watch?v=S1iEDQ-wUhA
1321,Camtwisting with Camtasia Studio 6 (Future Tutorial!),"3,043 views","Feb 22, 2009",32 likes,0:20,6,youtube.com/watch?v=i4LeHr7RkL0
1322,HD Tutorial: Camstudio Lossless Codec v1.4,"16,021 views","Feb 21, 2009",56 likes,0:20,24,youtube.com/watch?v=RCxYSQi9ZDs
1323,HD Tutorial: DivX Codec For Camstudio (Request),"16,763 views","Feb 21, 2009",76 likes,0:20,41,youtube.com/watch?v=NBACYdNLfGA
1324,HD Vista Lite?,"2,617 views","Feb 21, 2009",31 likes,0:20,18,youtube.com/watch?v=p4jP-gyIPVg
1325,HD Tutorial: Change Vista Start Menu Logo,"3,501 views","Feb 20, 2009",57 likes,0:20,12,youtube.com/watch?v=ecRmoIPTaTU
1326,What does Youtube Want?,"14,152 views","Feb 20, 2009",201 likes,0:20,67,youtube.com/watch?v=ZPv25BKcQtU
1327,My Official Youtube Outro!,"14,243 views","Feb 19, 2009",240 likes,0:07,39,youtube.com/watch?v=xY-UY8g9GGY
1328,HD Tutorial: Change or Create your Gmail Theme,"8,471 views","Feb 19, 2009",39 likes,0:20,6,youtube.com/watch?v=7cONAGNdPpI
1329,HD Tutorial: Upgrade to Skype 4 Beta,"6,331 views","Feb 19, 2009",37 likes,4:22,6,youtube.com/watch?v=5yO_MqVLrJM
1330,HD Battery Saver #5 - Hibernate,"2,080 views","Feb 19, 2009",39 likes,0:20,15,youtube.com/watch?v=tm_ZnqJblko
1331,HD Laptop Buying Guide,"27,225 views","Feb 18, 2009",567 likes,0:20,119,youtube.com/watch?v=yDie-JzVlKM
1332,Update 1.0 = Video 100!,"1,491,244 views","Feb 18, 2009","101,454 likes",0:20,"13,067",youtube.com/watch?v=FcugVUydSBY
1333,HD Tutorial: Encode any Video in HD for Youtube,"2,044 views","Feb 18, 2009",36 likes,0:20,8,youtube.com/watch?v=jfQPNOw8mMo
1334,HD Tutorial: Camstudio Audio and Video Synchronization,"2,777 views","Feb 17, 2009",25 likes,0:20,9,youtube.com/watch?v=SaGAGrT9nP4
1335,HD Skype Review (Request),"3,571 views","Feb 17, 2009",68 likes,0:20,14,youtube.com/watch?v=mhhgh84ZDmE
1336,New Ideas,"56,335 views","Feb 16, 2009","1,149 likes",0:20,161,youtube.com/watch?v=L8JTCiWXu2A
1337,HD Battery Saver #4 - Power Options,"1,951 views","Feb 16, 2009",42 likes,0:20,13,youtube.com/watch?v=ApLsitHmAC0
1338,HD Tutorial: iTunes 9 Visualizer (Request),"4,189 views","Feb 16, 2009",37 likes,0:20,22,youtube.com/watch?v=y108lR0aGeU
1339,HD Tutorial: Upgrade Safari,"3,221 views","Feb 16, 2009",51 likes,0:20,17,youtube.com/watch?v=uT9_7Yiu39Y
1340,HD Tutorial: Enable Autopan in Camstudio (Request),"3,100 views","Feb 15, 2009",43 likes,0:20,13,youtube.com/watch?v=1pHoMyA2YkA
1341,HD Tutorial: Create A Youtube Intro Video (Request),"70,993 views","Feb 15, 2009",381 likes,0:20,162,youtube.com/watch?v=reTPuZBO_Ek
1342,HD Tutorial: Eliminate Background Tasks (Request),"6,436 views","Feb 14, 2009",88 likes,0:20,28,youtube.com/watch?v=i0T1_s4VCvo
1343,My new Official Intro Video,"80,198 views","Feb 13, 2009","2,029 likes",0:18,241,youtube.com/watch?v=f4B3FMSFqpE
1344,Could Windows 7 Be a $50 Upgrade?,"35,447 views","Feb 13, 2009",569 likes,0:20,86,youtube.com/watch?v=or8t_Zi7S38
1345,HD Tutorial: Get Windows Media Player 11 in Windows XP,"9,359 views","Feb 13, 2009",55 likes,0:20,10,youtube.com/watch?v=LCbiIbZ9QOM
1346,HD Tutorial: Customizing Autoplay,"1,926 views","Feb 12, 2009",62 likes,0:20,54,youtube.com/watch?v=QpycIicBEEM
1347,HD Battery Saver #3 - External Devices,"24,638 views","Feb 12, 2009",290 likes,0:20,60,youtube.com/watch?v=EwJ5L5Bf6WU
1348,HD Battery Saver #2 - Disable Visual Effects (Aero!),"2,727 views","Feb 12, 2009",59 likes,0:20,13,youtube.com/watch?v=GMfvCpxWsmA
1349,HD Battery Saver #1 - Defragmenting,"53,693 views","Feb 12, 2009",729 likes,0:20,124,youtube.com/watch?v=5TSxRdgVnVs
1350,HD & Zoom/Pan Test - Camtasia Studio 6,"2,548 views","Feb 12, 2009",35 likes,0:20,14,youtube.com/watch?v=3Cuaj8FKWfQ
1351,HD Tutorial: Customize Autofill in Safari,"5,097 views","Feb 12, 2009",60 likes,0:20,23,youtube.com/watch?v=k0U3AqL4sds
1352,HD Benchmarking: My Internet Speed,"3,260 views","Feb 11, 2009",49 likes,0:20,20,youtube.com/watch?v=4FlLW_BA__M
1353,HD Tutorial: Google Earth 5.0,"6,921 views","Feb 11, 2009",70 likes,0:20,17,youtube.com/watch?v=wK8VrCmRnaQ
1354,HD Tutorial: The Sage's English Dictionary and Thesaurus,"5,314 views","Feb 11, 2009",40 likes,0:20,6,youtube.com/watch?v=tu6vXjxtfR8
1355,HD Review: Camstudio,"2,277 views","Feb 10, 2009",38 likes,0:20,14,youtube.com/watch?v=PkRXVGJ0ods
1356,HD Tutorial: Upgrade to iTunes 8 Plus,"8,787 views","Feb 10, 2009",40 likes,0:20,16,youtube.com/watch?v=jakqqvfipy8
1357,HD Tutorial: Get Free Youtube Layouts,"24,900 views","Feb 10, 2009",135 likes,0:20,38,youtube.com/watch?v=jxSkySN3kks
1358,HD Tutorial: Take Screenshots in Windows Vista,"3,932 views","Feb 10, 2009",48 likes,0:20,18,youtube.com/watch?v=PWNohJSS-Ms
1359,HD Tutorial: Zoom in Camstudio,"13,140 views","Feb 9, 2009",59 likes,0:20,45,youtube.com/watch?v=lX9NdNvq78Y
1360,HD Tutorial: Tweak Safari for Speed,"7,517 views","Feb 9, 2009",35 likes,0:20,10,youtube.com/watch?v=Wr1zyTNTLtQ
1361,HD Tutorial: Revert to Classic Windows Start Menu,"2,338 views","Feb 9, 2009",48 likes,0:20,32,youtube.com/watch?v=GnrOCFwBE8s
1362,HD Tutorial: Compatibility Mode,"2,955 views","Feb 9, 2009",30 likes,0:20,5,youtube.com/watch?v=UYbJTu9T2mc
1363,HD Tutorial: Measure your Download and Upload Speeds,"4,974 views","Feb 9, 2009",83 likes,0:20,18,youtube.com/watch?v=BAAC5c2uEP8
1364,HD Tutorial: Get Aero Shake For Vista or XP,"2,014 views","Feb 8, 2009",37 likes,0:20,27,youtube.com/watch?v=mL33rhqTbHg
1365,HD First Look: SRWare Iron,"16,393 views","Feb 8, 2009",73 likes,0:20,22,youtube.com/watch?v=oNMFjL1M1rA
1366,HD Tutorial: Get OS X Cursors in Windows (Request),"6,868 views","Feb 8, 2009",78 likes,0:20,18,youtube.com/watch?v=DmqmZ_ORPbc
1367,HD Tutorial: Customize Command Prompt,"2,630 views","Feb 8, 2009",46 likes,2:58,8,youtube.com/watch?v=E63fdjyck2k
1368,HD Tutorial: Get OS X Theme on Rocket Dock,"7,741 views","Feb 8, 2009",71 likes,0:20,14,youtube.com/watch?v=uGL9arjQRl0
1369,HD Tutorial: Offline Gmail,"3,920 views","Feb 8, 2009",59 likes,0:20,12,youtube.com/watch?v=IMXaHZLjFQA
1370,HD Tutorial: Get Old Menus Back in Vista Explorer,"2,788 views","Feb 8, 2009",41 likes,0:20,19,youtube.com/watch?v=kDD7b1sfmLg
1371,"HD Tutorial: Firefox ""Superbar""","4,869 views","Feb 8, 2009",54 likes,0:20,12,youtube.com/watch?v=S1ThX4gDPrQ
1372,HD Tutorial: Start Menu Customization,"3,478 views","Feb 7, 2009",37 likes,0:20,11,youtube.com/watch?v=bLIxfnQqe_c
1373,HD Tutorial: Installing Firefox Themes,"2,198 views","Feb 7, 2009",59 likes,0:20,40,youtube.com/watch?v=MqudmZQVWyo
1374,HD Tutorial: Get OS X Cursors in Windows,"3,034 views","Feb 7, 2009",55 likes,0:20,17,youtube.com/watch?v=1VRajWZr-PE
1375,HD Tutorial: Mozilla Tunderbird RSS,"2,237 views","Feb 7, 2009",41 likes,0:20,17,youtube.com/watch?v=aVjWNyGp2l0
1376,HD Tutorial: Camtasia Powerpoint Integration,"10,906 views","Feb 7, 2009",114 likes,0:20,20,youtube.com/watch?v=Z2mB1iMm15k
1377,HD Test 1: Camtasia Studio 6,"2,685 views","Feb 7, 2009",51 likes,0:20,16,youtube.com/watch?v=fa1Lr-W2aBU
1378,HD Tutorial: Change Rocket Dock Icons,"39,972 views","Feb 6, 2009",123 likes,0:20,39,youtube.com/watch?v=HSVtaA6U2Nk
1379,HD Tutorial: Camstudio Hotkeys,"8,671 views","Feb 6, 2009",63 likes,0:20,24,youtube.com/watch?v=kfcv0s8Qztg
1380,HD Benchmark: Safari Webkit,"3,252 views","Feb 4, 2009",47 likes,0:20,16,youtube.com/watch?v=gU9kqC8rEcM
1381,HD Tutorial: Volume App,"3,061 views","Feb 4, 2009",44 likes,0:20,9,youtube.com/watch?v=SkXXq2cOAso
1382,HD Tutorial: Sidebar Gadgets,"14,041 views","Feb 4, 2009",291 likes,0:20,75,youtube.com/watch?v=h-cjcw4nbmA
1383,HD Tutorial: Safari and Webkit Addons,"7,156 views","Feb 4, 2009",39 likes,0:20,10,youtube.com/watch?v=7g2q___Kiag
1384,HD Tutorial: Disable User Account Control,"2,269 views","Feb 4, 2009",60 likes,0:20,46,youtube.com/watch?v=1g1aQTEocX0
1385,HD Tutorial: Virtual Memory,"4,276 views","Feb 4, 2009",55 likes,0:20,12,youtube.com/watch?v=q0aKUO9xmds
1386,HD Tutorial: Eliminate Menu Show Delay,"4,858 views","Feb 3, 2009",56 likes,0:20,13,youtube.com/watch?v=khEaSeMShk8
1387,HD Tutorial: Boot Your Computer Faster,"4,139 views","Feb 3, 2009",63 likes,0:20,11,youtube.com/watch?v=OBNkCLRGx2k
1388,HD Tutorial: Safari 4 Webkit,"6,411 views","Feb 3, 2009",71 likes,0:20,16,youtube.com/watch?v=NrOWLTqRLc8
1389,HD Tutorial: Vistart,"4,331 views","Feb 3, 2009",39 likes,0:20,14,youtube.com/watch?v=ADK6fdkWiBY
1390,HD Tutorial: Boost your built-in microphone,"21,345 views","Feb 2, 2009",151 likes,0:20,36,youtube.com/watch?v=sTt-9R6FQ6E
1391,HD Tutorial: Start Menu Shutdown Button,"4,283 views","Feb 2, 2009",57 likes,0:20,19,youtube.com/watch?v=PssBv2rusgw
1392,HD Tutorial: Screencasting Zoom Function,"4,478 views","Feb 2, 2009",79 likes,0:20,15,youtube.com/watch?v=8OUGVgQLxNU
1393,HD Tutorial: Justhearit!,"2,554 views","Feb 2, 2009",73 likes,0:20,37,youtube.com/watch?v=Ec7_yCwXmWY
1394,HD Tutorial: Get High-Resolution Wallpapers Quickly,"5,564 views","Feb 2, 2009",89 likes,0:20,27,youtube.com/watch?v=ySgD6j5yj3w
1395,HD Tutorial: Make Internet Explorer Faster,"4,235 views","Feb 2, 2009",65 likes,0:20,20,youtube.com/watch?v=wuYhGKkTTx8
1396,HD Tutorial: Make Firefox Faster,"5,137 views","Feb 2, 2009",58 likes,0:20,17,youtube.com/watch?v=V3MQgxfv0h0
1397,HD Tutorial: Non-Ultimate Dreamscene,"3,544 views","Feb 2, 2009",56 likes,0:20,39,youtube.com/watch?v=q90rFEbiLI8
1398,"HD Tutorial: Add the ""New Tab"" button to Firefox","5,424 views","Feb 1, 2009",79 likes,0:20,27,youtube.com/watch?v=J_RVM09Lefg
1399,HD Tutorial: Make your own Youtube Avatar,"24,247 views","Feb 1, 2009",358 likes,0:20,106,youtube.com/watch?v=zArasubfsPI
1400,HD Tutorial: Change Your Login Screen,"5,531 views","Feb 1, 2009",84 likes,0:20,25,youtube.com/watch?v=DMpoZNJmdpE
1401,HD Review: Microsoft Wireless 6000 Mouse,"234,839 views","Feb 1, 2009","3,342 likes",0:20,833,youtube.com/watch?v=RTxrS1lLwjY
1402,HD Example: CPU Intensive,"4,520 views","Feb 1, 2009",69 likes,0:20,16,youtube.com/watch?v=ZZnVdFjig88
1403,HD first look: Opera 10 Alpha,"4,178 views","Jan 31, 2009",80 likes,0:20,37,youtube.com/watch?v=r8b7qMeUHsg
1404,HD Tutorial: Extended Task Manager,"4,673 views","Jan 31, 2009",70 likes,0:20,17,youtube.com/watch?v=s9lU1eAXVn4
1405,HD Tutorial: Firefox Addons,"4,757 views","Jan 31, 2009",76 likes,0:20,29,youtube.com/watch?v=NuxUMQ5CrX0
1406,HD Tutorial: Fraps,"10,583 views","Jan 31, 2009",113 likes,0:20,24,youtube.com/watch?v=XCuIjLI2VMg
1407,Tutorial: Firefox Addons,"24,294 views","Jan 31, 2009",288 likes,0:20,61,youtube.com/watch?v=TVMu1S8jY2A
1408,HD Tutorial: Thunderbird Addons,"7,520 views","Jan 31, 2009",80 likes,0:20,13,youtube.com/watch?v=QYRvQh043GQ
1409,How to Upload HD Youtube Videos,"22,040 views","Jan 31, 2009",360 likes,0:20,84,youtube.com/watch?v=4vwd_pQHUBE
1410,HD Tutorial: Aerosnap for Vista,"5,515 views","Jan 31, 2009",113 likes,0:20,51,youtube.com/watch?v=reI8CsNd88Y
1411,Unboxed: NZXT Cryo LX [HD],"79,587 views","Jan 31, 2009","1,514 likes",0:20,347,youtube.com/watch?v=SWSqBFGT50A
1412,HQ Tutorial: Firefox Preloader,"7,731 views","Jan 30, 2009",109 likes,0:20,40,youtube.com/watch?v=Wi_RIX7r0mg
1413,HQ Tutorial: Download Skype,"11,015 views","Jan 30, 2009",167 likes,0:20,49,youtube.com/watch?v=8iIOsv_RJBA
1414,MY Internet Speed!,"53,088 views","Jan 29, 2009",735 likes,0:20,238,youtube.com/watch?v=xsdcq4z10pc
1415,HQ Tutorial: Windows 7 Calculator,"16,112 views","Jan 29, 2009",214 likes,0:20,45,youtube.com/watch?v=b491eWiGw0k
1416,HQ Tutorial: Safari for Windows,"16,029 views","Jan 29, 2009",314 likes,0:20,56,youtube.com/watch?v=29jHsM35yA8
1417,Quick Note on Speedfan,"10,194 views","Jan 29, 2009",141 likes,0:20,40,youtube.com/watch?v=bDYTAydFNXo
1418,HQ Tutorial: Rocket Dock Application,"20,194 views","Jan 29, 2009",249 likes,0:20,74,youtube.com/watch?v=h84bR62zg3E
1419,Camstudio Clarity,"9,556 views","Jan 29, 2009",182 likes,0:20,57,youtube.com/watch?v=hntI5lbDv9E
1420,Tutorial: Camstudio HQ,"21,451 views","Jan 29, 2009",282 likes,0:20,72,youtube.com/watch?v=0hNd56lIAxY
1421,HQ Tutorial: Ccleaner,"90,813 views","Jan 29, 2009","1,073 likes",0:20,195,youtube.com/watch?v=oP41yum-wFg
1422,15 Year old Golf Swing Analysis,"69,439 views","Jan 29, 2009",609 likes,0:15,112,youtube.com/watch?v=buSchZss_Y0
1423,Fraps HD Test in 1080p (18 WOS),"130,044 views","Jan 1, 2009","1,592 likes",0:20,237,youtube.com/watch?v=hCEBLSSU-2Y
1424,HP Pavilion dv7t Media Center Remote Overview,"4,640,300 views","Jan 1, 2009","234,631 likes",0:20,"37,125",youtube.com/watch?v=9gk_rl3y_SU
1425,High fps LG Voyager footage,"179,533 views","Sep 15, 2008","2,644 likes",0:20,724,youtube.com/watch?v=f7mqssf66l4
1426,14 Year knock-down shot (11 Handicap),"175,876 views","May 30, 2008","2,198 likes",0:20,358,youtube.com/watch?v=PD5igzFB8iY
